opcode;iset;family;annotate;issimd;inelttype;ineltsz;readsz;nb_oprns;oprn_1;oprn_2;oprn_3;oprn_4;nb_impl_oprns;
VFPCLASSPD;AVX512DQ;FM_UNDEF;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_512b;3;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_MASK_WRITE;;0;
VFPCLASSPS;AVX512DQ;FM_UNDEF;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_128b;3;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_MASK_WRITE;;0;
VFPCLASSPS;AVX512DQ;FM_UNDEF;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_256b;3;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_MASK_WRITE;;0;
VFPCLASSPS;AVX512DQ;FM_UNDEF;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_512b;3;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_MASK_WRITE;;0;
VFPCLASSSD;AVX512DQ;FM_UNDEF;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_64b;3;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_MASK_WRITE;;0;
VFPCLASSSS;AVX512DQ;FM_UNDEF;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_32b;3;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_MASK_WRITE;;0;
VGETEXPPD;AVX512F;FM_CVT;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
VGETEXPPD;AVX512F;FM_CVT;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_256b;2;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ_WRITE;;;0;
VGETEXPPD;AVX512F;FM_CVT;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_512b;2;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_READ_WRITE;;;0;
VGETEXPPS;AVX512F;FM_CVT;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
VGETEXPPS;AVX512F;FM_CVT;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_256b;2;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ_WRITE;;;0;
VGETEXPPS;AVX512F;FM_CVT;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_512b;2;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_READ_WRITE;;;0;
VGETEXPSD;AVX512F;FM_CVT;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_64b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ_WRITE;;0;
VGETEXPSS;AVX512F;FM_CVT;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_32b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ_WRITE;;0;
VGETMANTPD;AVX512F;FM_CVT;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_128b;3;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ_WRITE;;0;
VGETMANTPD;AVX512F;FM_CVT;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_256b;3;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ_WRITE;;0;
VGETMANTPD;AVX512F;FM_CVT;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_512b;3;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_READ_WRITE;;0;
VGETMANTPS;AVX512F;FM_CVT;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_128b;3;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ_WRITE;;0;
VGETMANTPS;AVX512F;FM_CVT;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_256b;3;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ_WRITE;;0;
VGETMANTPS;AVX512F;FM_CVT;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_512b;3;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_READ_WRITE;;0;
VGETMANTSD;AVX512F;FM_CVT;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_64b;4;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ_WRITE;0;
VGETMANTSS;AVX512F;FM_CVT;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_32b;4;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ_WRITE;0;
VHADDPD;AVX;FM_ADD;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VHADDPD;AVX;FM_ADD;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VHADDPS;AVX;FM_ADD;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VHADDPS;AVX;FM_ADD;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VHSUBPD;AVX;FM_SUB;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VHSUBPD;AVX;FM_SUB;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VHSUBPS;AVX;FM_SUB;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VHSUBPS;AVX;FM_SUB;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VINSERTF128;AVX;FM_MERGE;A_NA;S_YES;T_FP;DATASZ_128b;DATASZ_128b;4;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;0;
VINSERTF32X4;AVX512F;FM_MERGE;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_128b;4;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;0;
VINSERTF32X4;AVX512F;FM_MERGE;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_128b;4;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;0;
VINSERTF32X8;AVX512DQ;FM_MERGE;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_256b;4;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;0;
VINSERTF64X2;AVX512DQ;FM_MERGE;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_128b;4;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;0;
VINSERTF64X2;AVX512DQ;FM_MERGE;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_128b;4;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;0;
VINSERTF64X4;AVX512F;FM_MERGE;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_256b;4;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;0;
VINSERTI128;AVX2;FM_MERGE;A_NA;S_YES;T_INT;DATASZ_128b;DATASZ_128b;4;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;0;
VINSERTI32X4;AVX512F;FM_MERGE;A_NA;S_YES;T_INT;DATASZ_32b;DATASZ_128b;4;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;0;
VINSERTI32X4;AVX512F;FM_MERGE;A_NA;S_YES;T_INT;DATASZ_32b;DATASZ_128b;4;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;0;
VINSERTI32X8;AVX512DQ;FM_MERGE;A_NA;S_YES;T_INT;DATASZ_32b;DATASZ_256b;4;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;0;
VINSERTI64X2;AVX512DQ;FM_MERGE;A_NA;S_YES;T_INT;DATASZ_64b;DATASZ_128b;4;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;0;
VINSERTI64X2;AVX512DQ;FM_MERGE;A_NA;S_YES;T_INT;DATASZ_64b;DATASZ_128b;4;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;0;
VINSERTI64X4;AVX512F;FM_MERGE;A_NA;S_YES;T_INT;DATASZ_64b;DATASZ_256b;4;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;0;
VINSERTPS;AVX512F;FM_MERGE;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_32b;4;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;0;
VINSERTPS;AVX;FM_MERGE;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_32b;4;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;0;
VMASKMOVDQU;AVX;FM_MMOV;A_NA;S_YES;T_UNDEF;DATASZ_128b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;;;0;
VMAXPD;AVX512F;FM_MAX;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VMAXPD;AVX512F;FM_MAX;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VMAXPD;AVX512F;FM_MAX;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_512b;3;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;0;
VMAXPD;AVX;FM_MAX;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VMAXPD;AVX;FM_MAX;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VMAXPS;AVX512F;FM_MAX;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VMAXPS;AVX512F;FM_MAX;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VMAXPS;AVX512F;FM_MAX;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_512b;3;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;0;
VMAXPS;AVX;FM_MAX;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VMAXPS;AVX;FM_MAX;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VMAXSD;AVX512F;FM_MAX;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_64b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VMAXSD;AVX;FM_MAX;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_64b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VMAXSS;AVX512F;FM_MAX;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_32b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VMAXSS;AVX;FM_MAX;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_32b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VMCALL;VMX;FM_VIRT;A_NA;S_NO;T_UNDEF;DATASZ_UNDEF;DATASZ_UNDEF;0;;;;;0;
VMFUNC;VMX;FM_VIRT;A_NA;S_NO;T_UNDEF;DATASZ_UNDEF;DATASZ_UNDEF;0;;;;;0;
VMINPD;AVX512F;FM_MIN;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VMINPD;AVX512F;FM_MIN;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VMINPD;AVX512F;FM_MIN;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_512b;3;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;0;
VMINPD;AVX;FM_MIN;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VMINPD;AVX;FM_MIN;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VMINPS;AVX512F;FM_MIN;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VMINPS;AVX512F;FM_MIN;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VMINPS;AVX512F;FM_MIN;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_512b;3;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;0;
VMINPS;AVX;FM_MIN;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VMINPS;AVX;FM_MIN;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VMINSD;AVX512F;FM_MIN;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_64b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VMINSD;AVX;FM_MIN;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_64b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VMINSS;AVX512F;FM_MIN;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_32b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VMINSS;AVX;FM_MIN;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_32b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VMLAUNCH;VMX;FM_VIRT;A_NA;S_NO;T_UNDEF;DATASZ_UNDEF;DATASZ_UNDEF;0;;;;;0;
VMOVAPD;AVX512F;FM_MOV;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VMOVAPD;AVX512F;FM_MOV;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_256b;2;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;;0;
VMOVAPD;AVX512F;FM_MOV;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_512b;2;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;;0;
VMOVAPD;AVX;FM_MOV;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VMOVAPD;AVX;FM_MOV;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_256b;2;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;;0;
VMOVAPS;AVX512F;FM_MOV;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VMOVAPS;AVX512F;FM_MOV;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_256b;2;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;;0;
VMOVAPS;AVX512F;FM_MOV;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_512b;2;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;;0;
VMOVAPS;AVX;FM_MOV;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VMOVAPS;AVX;FM_MOV;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_256b;2;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;;0;
VMOVDDUP;AVX512F;FM_MOV;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_128b;2;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;;0;
VMOVDDUP;AVX512F;FM_MOV;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_256b;2;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;;0;
VMOVDDUP;AVX512F;FM_MOV;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_64b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VMOVDDUP;AVX;FM_MOV;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_128b;2;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;;0;
VMOVDDUP;AVX;FM_MOV;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_64b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VMOVDQA32;AVX512F;FM_MOV;A_NA;S_YES;T_INT;DATASZ_32b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VMOVDQA32;AVX512F;FM_MOV;A_NA;S_YES;T_INT;DATASZ_32b;DATASZ_256b;2;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;;0;
VMOVDQA32;AVX512F;FM_MOV;A_NA;S_YES;T_INT;DATASZ_32b;DATASZ_512b;2;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;;0;
VMOVDQA64;AVX512F;FM_MOV;A_NA;S_YES;T_INT;DATASZ_64b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VMOVDQA64;AVX512F;FM_MOV;A_NA;S_YES;T_INT;DATASZ_64b;DATASZ_256b;2;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;;0;
VMOVDQA64;AVX512F;FM_MOV;A_NA;S_YES;T_INT;DATASZ_64b;DATASZ_512b;2;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;;0;
VMOVDQA;AVX;FM_MOV;A_NA;S_YES;T_INT;DATASZ_128b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VMOVDQA;AVX;FM_MOV;A_NA;S_YES;T_INT;DATASZ_256b;DATASZ_256b;2;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;;0;
VMOVDQU16;AVX512BW;FM_MOV;A_NA;S_YES;T_INT;DATASZ_16b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VMOVDQU16;AVX512BW;FM_MOV;A_NA;S_YES;T_INT;DATASZ_16b;DATASZ_256b;2;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;;0;
VMOVDQU16;AVX512BW;FM_MOV;A_NA;S_YES;T_INT;DATASZ_16b;DATASZ_512b;2;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;;0;
VMOVDQU32;AVX512F;FM_MOV;A_NA;S_YES;T_INT;DATASZ_32b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VMOVDQU32;AVX512F;FM_MOV;A_NA;S_YES;T_INT;DATASZ_32b;DATASZ_256b;2;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;;0;
VMOVDQU32;AVX512F;FM_MOV;A_NA;S_YES;T_INT;DATASZ_32b;DATASZ_512b;2;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;;0;
VMOVDQU64;AVX512F;FM_MOV;A_NA;S_YES;T_INT;DATASZ_64b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VMOVDQU64;AVX512F;FM_MOV;A_NA;S_YES;T_INT;DATASZ_64b;DATASZ_256b;2;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;;0;
VMOVDQU64;AVX512F;FM_MOV;A_NA;S_YES;T_INT;DATASZ_64b;DATASZ_512b;2;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;;0;
VMOVDQU8;AVX512BW;FM_MOV;A_NA;S_YES;T_INT;DATASZ_8b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VMOVDQU8;AVX512BW;FM_MOV;A_NA;S_YES;T_INT;DATASZ_8b;DATASZ_256b;2;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;;0;
VMOVDQU8;AVX512BW;FM_MOV;A_NA;S_YES;T_INT;DATASZ_8b;DATASZ_512b;2;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;;0;
VMOVDQU;AVX;FM_MOV;A_NA;S_YES;T_INT;DATASZ_128b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VMOVDQU;AVX;FM_MOV;A_NA;S_YES;T_INT;DATASZ_256b;DATASZ_256b;2;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;;0;
VMOVD;AVX512F;FM_MOV;A_NA;S_YES;T_INT;DATASZ_32b;DATASZ_32b;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VMOVD;AVX512F;FM_MOV;A_NA;S_YES;T_INT;DATASZ_32b;DATASZ_32b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_STDLONG_WRITE;;;0;
VMOVD;AVX;FM_MOV;A_NA;S_YES;T_INT;DATASZ_32b;DATASZ_32b;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VMOVD;AVX;FM_MOV;A_NA;S_YES;T_INT;DATASZ_32b;DATASZ_32b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_STDLONG_WRITE;;;0;
VMOVHLPS;AVX512F;FM_MOV;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_64b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VMOVHLPS;AVX;FM_MOV;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_64b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
